Date/time,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
42898.16,1083.55,26.59,120
42898.20,1083.55,26.573,120
42898.24,1083.55,26.547,120
42898.29,1083.958,26.533,120
42898.33,1084.308,26.507,120
42898.37,1085.008,26.473,120
42898.41,1085.417,26.437,120
42898.45,1085.417,26.397,120
42898.49,1085.417,26.353,120
42898.54,1085.417,26.313,120
42898.58,1084.658,26.283,120
42898.62,1084.133,26.253,120
42898.66,1086.467,26.227,120
42898.70,1083.025,26.203,120
42898.74,1082.267,26.183,120
42898.79,1082.092,26.177,120
42898.83,1082.092,26.17,120
42898.87,1082.092,26.17,120
42898.91,1082.267,26.177,120
42898.95,1082.85,26.18,120
42898.99,1082.675,26.187,120
42899.04,1082.092,26.19,120
42899.08,1081.392,26.193,120
42899.12,1081.217,26.19,120
42899.16,1081.567,26.183,120
42899.20,1081.742,26.167,120
42899.24,1081.917,26.15,120
42899.29,1082.092,26.127,120
42899.33,1082.85,26.077,120
42899.37,1083.2,26.023,120
42899.41,1083.375,25.973,120
42899.45,1083.375,25.937,120
42899.49,1082.85,25.907,120
42899.54,1082.092,25.89,120
42899.58,1082.267,25.89,120
42899.62,1081.042,25.89,120
42899.66,1089.558,25.893,120
42899.70,1095.625,25.893,120
42899.74,1088.683,25.89,120
42899.79,1080.458,25.9,120
42899.83,1080.808,25.94,120
42899.87,1081.392,26.003,120
42899.91,1081.567,26.073,120
42899.95,1081.917,26.15,120
42899.99,1081.392,26.217,120
42900.04,1080.808,26.273,120
42900.08,1080.283,26.317,120
42900.12,1079.933,26.343,120
42900.16,1079.408,26.36,120
42900.20,1079.583,26.36,120
42900.24,1079.933,26.347,120
42900.29,1084.133,26.32,120
42900.33,1081.742,26.3,120
42900.37,1081.917,26.273,120
42900.41,1082.5,26.227,113.964
42900.45,1081.742,26.187,63.38
42900.49,1081.217,26.167,1.712
42900.54,1079.933,26.15,120
42900.58,1076.667,26.127,120
42900.62,1073.167,26.113,120
42900.66,1071.358,26.103,120
42900.70,1090.667,26.15,120
42900.74,1088.508,26.177,120
42900.79,1082.675,26.223,120
42900.83,1080.633,26.297,120
42900.87,1080.633,26.41,120
42900.91,1080.808,26.537,120
42900.95,1080.808,26.657,120
42900.99,1080.633,26.757,120
42901.04,1080.108,26.847,120
42901.08,1079.175,26.917,120
42901.12,1078.3,26.97,120
42901.16,1077.367,27.003,120
42901.20,1077.192,27.013,120
42901.24,1077.192,27.003,120
42901.29,1078.475,26.967,120
42901.33,1081.042,26.95,120
42901.37,1080.633,26.937,120
42901.41,1080.633,26.93,120
42901.45,1080.108,26.91,120
42901.49,1079.175,26.877,120
42901.54,1077.017,26.847,120
42901.58,1073.342,26.807,120
42901.62,1069.375,26.777,120
42901.66,1066.983,26.76,120
42901.70,1065.35,26.753,120
42901.74,1086.117,26.82,120
42901.79,1081.392,26.843,120
42901.83,1077.892,26.893,120
42901.87,1078.65,26.987,120
42901.91,1078.65,27.1,120
42901.95,1078.475,27.197,120
42901.99,1077.367,27.277,120
42902.04,1076.083,27.347,120
42902.08,1075.325,27.4,120
42902.12,1073.692,27.433,120
42902.16,1072.642,27.453,120
42902.20,1072.467,27.457,112.156
42902.24,1072.817,27.45,120
42902.29,1077.717,27.41,120
42902.33,1083.025,27.4,120
42902.37,1078.067,27.357,106.952
42902.41,1078.125,27.33,104.7
42902.45,1077.717,27.32,103.356
42902.49,1077.192,27.307,102.996
42902.54,1076.433,27.28,102.512
42902.58,1073.517,27.247,102.708
42902.62,1069.375,27.22,102.764
42902.66,1065.117,27.203,102.288
42902.70,1061.85,27.207,101.472
42902.74,1060.217,27.217,99.292
42902.79,1059.692,27.243,98.356
42902.83,1060.975,27.27,97.8
42902.87,1064.767,27.31,97.036
42902.91,1066.633,27.39,97.332
42902.95,1067.508,27.477,96.576
42902.99,1067.333,27.547,96.48
42903.04,1067.158,27.603,96.268
42903.08,1066.575,27.643,94.944
42903.12,1066.225,27.673,94.404
42903.16,1065.875,27.687,94.472
42903.20,1065.7,27.693,94.532
42903.24,1066.05,27.683,91.184
42903.29,1066.808,27.66,89.936
42903.33,1079.933,27.617,89.264
42903.37,1079.758,27.613,89.148
42903.41,1077.367,27.59,88.516
42903.45,1076.433,27.57,88.66
42903.49,1074.975,27.547,88.34
42903.54,1072.408,27.523,88.64
42903.58,1068.617,27.497,88.392
42903.62,1064.942,27.473,88.016
42903.66,1067.508,27.46,88.384
42903.70,1069.55,27.49,88.244
42903.74,1066.05,27.523,88.096
42903.79,1064.067,27.563,87.924
42903.83,1063.483,27.61,87.8
42903.87,1064.592,27.64,87.636
42903.91,1066.575,27.687,88.024
42903.95,1067.333,27.76,87.72
42903.99,1067.158,27.83,87.46
42904.04,1066.75,27.883,87.628
42904.08,1066.4,27.923,87.604
42904.12,1066.05,27.947,87.6
42904.16,1065.7,27.957,87.392
42904.20,1065.292,27.957,87.192
42904.24,1065.7,27.943,87.076
42904.29,1066.4,27.91,87.036
42904.33,1068.092,27.863,86.82
42904.37,1074.625,27.773,86.54
42904.41,1085.942,27.667,86.856
42904.45,1079.7,27.673,86.356
42904.49,1078.825,27.673,84.832
42904.54,1077.892,27.66,84.56
42904.58,1074.45,27.63,84.568
42904.62,1070.075,27.603,84.736
42904.66,1066.225,27.583,84.684
42904.70,1062.608,27.587,84.456
42904.74,1060.917,27.607,84.644
42904.79,1060.042,27.643,84.76
42904.83,1060.042,27.693,84.756
42904.87,1060.975,27.743,84.84
42904.91,1062.375,27.8,84.26
42904.95,1069.142,27.843,84.352
42904.99,1077.892,27.927,84.668
42905.04,1075.908,27.997,84.62
42905.08,1074.275,28.037,84.668
42905.12,1072.817,28.06,84.84
42905.16,1071.708,28.077,84.936
42905.20,1070.25,28.07,85.096
42905.24,1070.075,28.05,84.772
42905.29,1069.667,28.013,84.432
42905.33,1070.775,27.95,84.432
42905.37,1090.492,27.763,85.108
42905.41,1097.958,27.517,85.14
42905.45,1104.375,27.667,85.272
42905.49,1096.5,27.69,85.512
42905.54,1083.375,27.713,85.528
42905.58,1079.525,27.71,85.556
42905.62,1078.825,27.693,85.804
42905.66,1079,27.673,85.772
42905.70,1079.175,27.66,85.96
42905.74,1078.65,27.643,85.704
42905.79,1079.175,27.64,86.004
42905.83,1081.392,27.643,86.164
42905.87,1080.983,27.63,86.116
42905.91,1081.217,27.623,86.2
42905.95,1081.567,27.62,86.22
42905.99,1083.025,27.6,86.328
42906.04,1085.533,27.517,86.132
42906.08,1081.042,27.43,86.252
42906.12,1080.283,27.38,86.276
42906.16,1080.108,27.31,86.388
42906.20,1079.758,27.253,86.86
42906.24,1079.525,27.2,87.18
42906.29,1080.108,27.16,87.16
42906.33,1080.458,27.127,87.932
42906.37,1080.633,27.14,88.104
42906.41,1080.458,27.13,88.08
42906.45,1090.142,27.057,88.34
42906.49,1099.067,27.043,88.332
42906.54,1094.342,27.047,88.296
42906.58,1083.375,27.057,88.356
42906.62,1079.758,27.067,88.424
42906.66,1079,27.063,88.256
42906.70,1078.65,27.053,88.508
42906.74,1078.067,27.043,88.64
42906.79,1078.242,27.04,88.74
42906.83,1078.65,27.037,88.772
42906.87,1078.825,27.037,89.084
42906.91,1079.175,27.037,88.764
42906.95,1079.35,27.04,88.964
42906.99,1079.525,27.043,88.948
42907.04,1079.7,27.037,88.916
42907.08,1080.283,27.03,89.072
42907.12,1081.042,27.017,88.948
42907.16,1078.65,27,88.888
42907.20,1078.65,26.97,88.816
42907.24,1078.475,26.937,88.932
42907.29,1078.65,26.9,89.208
42907.33,1079.35,26.867,89.156
42907.37,1079.758,26.837,89.2
42907.41,1086.875,26.767,89.688
42907.45,1104.2,26.747,89.988
42907.49,1112.892,26.777,90.308
42907.54,1110.675,26.78,90.536
42907.58,1099.767,26.767,90.396
42907.62,1086.292,26.75,90.42
42907.66,1080.458,26.74,89.808
42907.70,1079.758,26.733,90.004
42907.74,1079.583,26.737,90.008
42907.79,1079.933,26.743,90.052
42907.83,1080.458,26.753,90.072
42907.87,1081.042,26.773,90.36
42907.91,1081.567,26.797,90.26
42907.95,1081.742,26.83,90.348
42907.99,1082.5,26.853,88.532
42908.04,1082.092,26.877,88.808
42908.08,1081.917,26.88,88.728
42908.12,1086.467,26.88,88.8
42908.16,1081.217,26.873,88.68
42908.20,1081.042,26.883,88.776
42908.24,1081.042,26.883,88.872
42908.29,1081.217,26.873,88.644
42908.33,1081.392,26.85,88.636
42908.37,1082.267,26.81,89.136
42908.41,1082.5,26.753,89.116
42908.45,1091.425,26.687,88.864
42908.49,1110.675,26.68,88.868
42908.54,1115.283,26.68,89.236
42908.58,1108.108,26.677,89.056
42908.62,1093.408,26.663,88.956
42908.66,1081.567,26.66,87.104
42908.70,1081.217,26.67,86.664
42908.74,1080.458,26.693,86.652
42908.79,1080.283,26.733,86.444
42908.83,1080.458,26.78,86.552
42908.87,1080.633,26.837,86.428
42908.91,1081.217,26.897,86.54
42908.95,1081.917,26.963,86.288
42908.99,1082.092,27.017,86.188
42909.04,1082.092,27.067,86.28
42909.08,1081.742,27.087,86.288
42909.12,1087.575,27.087,86.296
42909.16,1081.217,27.093,86.348
42909.20,1080.283,27.107,86.076
42909.24,1080.458,27.13,86.064
42909.29,1080.633,27.137,85.836
42909.33,1080.808,27.137,85.808
42909.37,1081.392,27.127,86.088
42909.41,1081.567,27.11,86.064
42909.45,1081.567,27.08,85.98
42909.49,1095.975,27.063,86.144
42909.54,1111.783,27.033,86.248
42909.58,1114.525,27.003,86.12
42909.62,1104.783,26.99,86.096
42909.66,1090.667,26.98,86.124
42909.70,1080.633,26.98,86.152
42909.74,1079.758,27.013,86.368
42909.79,1078.825,27.057,86.14
42909.83,1078.825,27.11,86.368
42909.87,1079.35,27.17,86.128
42909.91,1080.108,27.23,86.128
42909.95,1081.392,27.29,86.156
42909.99,1081.742,27.347,86.116
42910.04,1081.217,27.387,86.372
42910.08,1080.283,27.41,86.236
42910.12,1080.283,27.4,86.308
42910.16,1086.467,27.39,85.956
42910.20,1081.042,27.38,86.048
42910.24,1080.283,27.373,86.048
42910.29,1081.042,27.373,86.14
42910.33,1081.217,27.37,85.9
42910.37,1081.917,27.357,85.724
42910.41,1081.567,27.33,85.96
42910.45,1081.917,27.297,85.748
42910.49,1082.092,27.257,85.764
42910.54,1101.808,27.237,85.812
42910.58,1112.717,27.2,85.892
42910.62,1114.175,27.18,86.492
42910.66,1103.092,27.173,85.968
42910.70,1088.333,27.183,86.328
42910.74,1081.392,27.203,86.168
42910.79,1081.217,27.267,85.976
42910.83,1081.217,27.337,85.98
42910.87,1081.567,27.413,85.768
42910.91,1081.742,27.49,85.736
42910.95,1082.092,27.557,85.828
42910.99,1082.267,27.623,85.928
42911.04,1082.617,27.677,85.84
42911.08,1082.85,27.71,86.072
42911.12,1082.092,27.72,85.848
42911.16,1090.842,27.697,85.9
42911.20,1087.05,27.687,85.88
42911.24,1082.442,27.673,85.824
42911.29,1082.617,27.677,85.996
42911.33,1083.2,27.68,86.06
42911.37,1083.2,27.67,86.008
42911.41,1083.025,27.653,85.82
42911.45,1083.375,27.633,85.9
42911.49,1083.2,27.61,85.612
42911.54,1081.917,27.577,85.616
42911.58,1100.875,27.6,85.944
42911.62,1111.783,27.563,86.224
42911.66,1104.783,27.547,86.152
42911.70,1094.108,27.56,86.128
42911.74,1082.092,27.587,86.108
42911.79,1081.917,27.65,85.972
42911.83,1082.617,27.75,86.116
42911.87,1082.675,27.857,86.2
42911.91,1082.267,27.957,86.316
42911.95,1082.267,28.05,86.144
42911.99,1082.442,28.13,86.072
42912.04,1081.917,28.193,86.196
42912.08,1081.392,28.24,86.06
42912.12,1081.392,28.263,86.024
42912.16,1081.217,28.26,86.032
42912.20,1081.392,28.223,85.944
42912.24,1082.267,28.183,85.824
42912.29,1081.917,28.173,86.184
42912.33,1081.742,28.167,86.092
42912.37,1081.917,28.153,86.232
42912.41,1081.567,28.12,86.132
42912.45,1080.983,28.077,85.868
42912.49,1079.525,28.033,85.908
42912.54,1077.367,27.987,85.92
42912.58,1074.275,27.937,85.984
42912.62,1099.067,27.977,86.34
42912.66,1108.108,27.917,86.596
42912.70,1098.717,27.9,86.484
42912.74,1085.183,27.91,86.412
42912.79,1079.35,27.943,86.464
42912.83,1079.35,28.02,86.78
42912.87,1079.933,28.12,86.456
42912.91,1079.7,28.217,86.672
42912.95,1080.108,28.303,86.636
42912.99,1080.108,28.38,86.764
42913.04,1079.933,28.44,86.864
42913.08,1078.825,28.49,86.556
42913.12,1078.825,28.517,86.708
42913.16,1078.242,28.52,86.68
42913.20,1078.417,28.5,86.772
42913.24,1082.442,28.447,86.696
42913.29,1079.933,28.403,86.888
42913.33,1079.7,28.377,86.812
42913.37,1080.458,28.357,86.648
42913.41,1080.283,28.33,86.812
42913.45,1080.108,28.283,86.932
42913.49,1079.525,28.237,86.916
42913.54,1079.175,28.19,87.02
42913.58,1077.892,28.14,87.256
42913.62,1076.258,28.1,87.292
42913.66,1085.183,28.093,87.16
42913.70,1088.858,28.053,87.284
42913.74,1084.308,28.037,86.88
42913.79,1079.175,28.037,87.244
42913.83,1079.35,28.08,87.264
42913.87,1079.35,28.147,87.36
42913.91,1080.108,28.217,87.46
42913.95,1080.283,28.273,87.46
42913.99,1080.108,28.32,87.436
42914.04,1080.108,28.347,87.524
42914.08,1079.933,28.36,87.316
42914.12,1078.825,28.363,87.472
42914.16,1078.242,28.353,87.428
42914.20,1078.067,28.327,87.368
42914.24,1079,28.28,87.604
42914.29,1082.267,28.227,87.632
42914.33,1081.158,28.187,87.444
42914.37,1081.158,28.15,87.58
42914.41,1081.158,28.103,87.42
42914.45,1080.633,28.033,87.58
42914.49,1079.35,27.95,87.648
42914.54,1078.067,27.893,87.44
42914.58,1075.325,27.85,87.088
42914.62,1072.058,27.827,87.208
42914.66,1070.075,27.807,87.184
42914.70,1068.033,27.79,87.356
42914.74,1085.533,27.807,87.508
42914.79,1082.617,27.8,87.752
42914.83,1081.392,27.82,87.616
42914.87,1081.567,27.867,87.584
42914.91,1081.742,27.923,87.532
42914.95,1081.392,27.977,87.728
42914.99,1080.808,28.02,87.648
42915.04,1080.108,28.057,87.652
42915.08,1079,28.083,87.748
42915.12,1077.892,28.097,87.456
42915.16,1077.542,28.097,87.78
42915.20,1076.783,28.087,87.808
42915.24,1076.783,28.063,87.58
42915.29,1077.542,28.03,87.648
42915.33,1080.108,27.983,87.816
42915.37,1080.633,27.953,87.668
42915.41,1080.108,27.923,87.688
42915.45,1079.35,27.887,87.484
42915.49,1077.892,27.847,87.652
42915.54,1076.433,27.803,87.868
42915.58,1074.275,27.76,87.58
42915.62,1071.358,27.733,87.616
42915.66,1069.317,27.713,87.808
42915.70,1068.267,27.707,87.58
42915.74,1068.033,27.713,87.68
42915.79,1068.033,27.727,87.76
42915.83,1069.667,27.753,87.56
42915.87,1071.125,27.797,87.712
42915.91,1071.533,27.853,87.604
42915.95,1071.708,27.907,87.728
42915.99,1071.358,27.953,87.824
42916.04,1070.95,27.993,87.676
42916.08,1070.25,28.023,88.104
42916.12,1069.317,28.043,87.812
42916.16,1068.792,28.053,87.776
42916.20,1068.792,28.053,87.812
42916.24,1069.142,28.043,87.816
42916.29,1069.9,28.023,87.94
42916.33,1075.558,27.98,88.204
42916.37,1081.567,27.963,87.816
42916.41,1080.458,27.927,88.06
42916.45,1079,27.893,88.076
42916.49,1077.017,27.857,88.136
42916.54,1074.45,27.823,88.068
42916.58,1070.6,27.797,88.076
42916.62,1066.983,27.78,87.92
42916.66,1064.417,27.773,88.284
42916.70,1062.375,27.79,88.048
42916.74,1061.5,27.823,87.988
42916.79,1061.15,27.873,87.932
42916.83,1062.375,27.923,88
42916.87,1064.067,27.987,87.976
42916.91,1065.117,28.067,88.06
42916.95,1065.875,28.15,87.74
42916.99,1065.875,28.23,87.72
42917.04,1065.875,28.3,88.032
42917.08,1064.942,28.353,87.524
42917.12,1064.242,28.397,87.908
42917.16,1063.483,28.427,87.872
42917.20,1064.067,28.433,87.82
42917.24,1065.292,28.437,87.784
42917.29,1066.575,28.427,87.376
42917.33,1084.483,28.403,87.076
42917.37,1086.292,28.4,86.964
42917.41,1084.658,28.37,86.508
42917.45,1083.55,28.347,86.612
42917.49,1082.092,28.317,86.464
42917.54,1079.933,28.287,86.068
42917.58,1076.783,28.257,86.228
42917.62,1072.817,28.227,86.196
42917.66,1069.492,28.207,86.356
42917.70,1066.225,28.203,86.316
42917.74,1063.658,28.213,86.268
42917.79,1062.025,28.24,86.496
42917.83,1061.85,28.277,86.424
42917.87,1062.2,28.313,86.572
42917.91,1063.483,28.357,86.28
42917.95,1064.592,28.417,86.324
42917.99,1065.117,28.47,86.208
42918.04,1065.117,28.507,86.236
42918.08,1065.292,28.54,86.16
42918.12,1065.292,28.573,86.128
42918.16,1064.942,28.59,86.136
42918.20,1064.417,28.6,86.14
42918.24,1065.117,28.597,86.1
42918.29,1065.525,28.583,85.876
42918.33,1066.4,28.57,85.68
42918.37,1067.333,28.54,85.816
42918.41,1068.558,28.5,85.512
42918.45,1082.092,28.503,85.36
42918.49,1079,28.473,85.372
42918.54,1075.558,28.457,85.208
42918.58,1071.883,28.437,85.524
42918.62,1067.858,28.41,85.196
42918.66,1064.067,28.407,85.26
42918.70,1061.675,28.42,85.224
42918.74,1060.042,28.45,85.292
42918.79,1059.283,28.49,85.196
42918.83,1059.283,28.547,84.956
42918.87,1059.458,28.613,84.768
42918.91,1059.867,28.67,84.612
42918.95,1060.567,28.713,84.444
42918.99,1061.15,28.763,84.076
42919.04,1061.267,28.817,83.992
42919.08,1060.917,28.86,83.792
42919.12,1060.567,28.89,83.6
42919.16,1061.15,28.917,83.416
42919.20,1061.15,28.93,83.304
42919.24,1061.267,28.933,83.064
42919.29,1065.292,28.9,83.164
42919.33,1081.917,28.953,83.644
42919.37,1081.917,28.963,84.092
42919.41,1080.633,28.927,83.864
42919.45,1079.175,28.88,83.984
42919.49,1079.525,28.82,83.844
42919.54,1077.017,28.797,83.804
42919.58,1073.692,28.787,83.74
42919.62,1070.25,28.767,83.932
42919.66,1066.4,28.76,83.844
42919.70,1064.067,28.767,83.824
42919.74,1062.025,28.797,83.592
42919.79,1061.85,28.84,83.552
42919.83,1060.917,28.897,83.488
42919.87,1061.15,28.957,83.312
42919.91,1061.267,29.023,83.356
42919.95,1062.025,29.07,83.268
42919.99,1062.9,29.1,82.96
42920.04,1063.308,29.147,82.672
42920.08,1063.483,29.173,82.472
42920.12,1063.133,29.21,82.196
42920.16,1062.375,29.213,82.184
42920.20,1062.55,29.22,82.064
42920.24,1062.725,29.217,82.048
42920.29,1063.308,29.213,82.028
42920.33,1064.008,29.187,81.92
42920.37,1064.942,29.173,81.628
42920.41,1064.592,29.117,81.216
42920.45,1085.942,29.097,81.172
42920.49,1087.4,29.08,81.328
42920.54,1082.85,29.05,81.272
42920.58,1080.983,29.037,81.484
42920.62,1076.783,29.03,81.452
42920.66,1072.233,29.023,81.504
42920.70,1068.967,29.037,81.412
42920.74,1066.225,29.07,81.312
42920.79,1064.067,29.117,81.316
42920.83,1063.483,29.17,81.58
42920.87,1062.725,29.23,81.54
42920.91,1062.958,29.287,81.652
42920.95,1062.725,29.333,81.616
42920.99,1062.958,29.357,81.652
42921.04,1063.833,29.357,81.276
42921.08,1064.183,29.383,81.016
42921.12,1064.183,29.41,80.712
42921.16,1064.417,29.433,80.624
42921.20,1064.358,29.427,80.172
42921.24,1064.358,29.43,79.976
42921.29,1064.942,29.423,79.904
42921.33,1065.117,29.403,79.52
42921.37,1065.117,29.373,79.676
42921.41,1064.358,29.347,79.272
42921.45,1064.242,29.28,78.952
42921.49,1093.758,29.237,79.592
42921.54,1093.583,29.217,79.588
42921.58,1085.183,29.19,79.664
42921.62,1084.075,29.173,79.792
42921.66,1083.55,29.183,80.044
42921.70,1083.55,29.207,80.084
42921.74,1082.267,29.237,80.376
42921.79,1081.742,29.27,80.536
42921.83,1081.392,29.287,80.472
42921.87,1081.158,29.3,80.72
42921.91,1080.983,29.317,80.708
42921.95,1080.633,29.32,81.14
42921.99,1080.283,29.323,81.34
42922.04,1079.35,29.31,81.396
42922.08,1079.35,29.28,81.492
42922.12,1079,29.247,81.44
42922.16,1078.825,29.22,81.26
42922.20,1078.417,29.19,81.636
42922.24,1078.417,29.14,81.752
42922.29,1078.475,29.073,81.636
42922.33,1079,29.003,81.648
42922.37,1078.825,28.923,81.72
42922.41,1078.242,28.85,82.14
42922.45,1077.367,28.803,82.02
42922.49,1090.667,28.737,82.56
42922.54,1096.675,28.733,82.952
42922.58,1094.342,28.72,83.112
42922.62,1084.833,28.693,82.992
42922.66,1083.9,28.703,83.036
42922.70,1082.617,28.727,83.436
42922.74,1082.092,28.773,83.66
42922.79,1081.742,28.8,83.668
42922.83,1080.808,28.82,84.052
42922.87,1079.933,28.85,84.112
42922.91,1079.175,28.877,83.628
42922.95,1079.175,28.903,83.804
42922.99,1078.65,28.923,84.036
42923.04,1077.892,28.933,83.804
42923.08,1077.542,28.923,84.056
42923.12,1078.592,28.9,84.096
42923.16,1078.475,28.88,84.172
42923.20,1078.242,28.873,84.452
42923.24,1078.067,28.863,84.224
42923.29,1077.892,28.83,84.388
42923.33,1078.067,28.783,84.324
42923.37,1078.242,28.723,84.332
42923.41,1077.367,28.657,84.552
42923.45,1076.783,28.593,84.424
42923.49,1076.258,28.56,84.416
42923.54,1099.242,28.513,85.62
42923.58,1100.35,28.513,86.148
42923.62,1088.858,28.5,86.212
42923.66,1082.092,28.493,86.132
42923.70,1081.392,28.517,86.124
42923.74,1080.283,28.567,86.016
42923.79,1078.067,28.62,86.232
42923.83,1077.192,28.687,86.208
42923.87,1075.733,28.77,86.476
42923.91,1075.908,28.85,86.516
42923.95,1075.325,28.927,86.664
42923.99,1074.8,28.99,86.732
42924.04,1074.275,29.037,86.924
42924.08,1073.692,29.067,86.812
42924.12,1086.642,29.143,87.224
42924.16,1083.55,29.073,87.292
42924.20,1080.808,29.073,87.38
42924.24,1080.633,29.1,87.016
42924.29,1080.983,29.103,87.24
42924.33,1081.392,29.087,87.3
42924.37,1081.333,29.063,87.356
42924.41,1080.283,29.033,87.628
42924.45,1079,28.993,87.58
42924.49,1077.017,28.95,87.492
42924.54,1090.492,28.91,88.096
42924.58,1099.592,28.877,88.432
42924.62,1093.058,28.843,88.5
42924.66,1084.075,28.833,88.372
42924.70,1080.808,28.837,88.092
42924.74,1079.35,28.887,88.064
42924.79,1079.35,28.957,88.26
42924.83,1079.7,29.023,88.404
42924.87,1078.65,29.087,88.392
42924.91,1078.067,29.15,88.448
42924.95,1076.783,29.207,88.52
42924.99,1075.908,29.243,88.536
42925.04,1075.675,29.267,88.372
42925.08,1075.558,29.277,88.392
42925.12,1074.975,29.263,88.56
42925.16,1082.617,29.253,88.744
42925.20,1080.983,29.23,88.824
42925.24,1080.283,29.223,88.74
42925.29,1079.35,29.203,88.66
42925.33,1079.35,29.167,88.888
42925.37,1079.35,29.12,88.764
42925.41,1078.417,29.067,88.796
42925.45,1077.192,29.01,88.72
42925.49,1075.558,28.96,88.816
42925.54,1072.992,28.91,88.812
42925.58,1096.15,28.847,89.504
42925.62,1099.417,28.83,89.632
42925.66,1091.192,28.813,89.58
42925.70,1080.808,28.81,89.472
42925.74,1079.933,28.827,89.488
42925.79,1079.35,28.89,89.508
42925.83,1079.525,28.97,89.416
42925.87,1079.175,29.047,89.652
42925.91,1079.175,29.12,89.864
42925.95,1079,29.177,89.904
42925.99,1078.65,29.233,89.976
42926.04,1078.242,29.277,89.944
42926.08,1081.392,29.36,89.988
42926.12,1080.808,29.313,90.172
42926.16,1080.633,29.27,89.94
42926.20,1080.458,29.24,89.944
42926.24,1080.983,29.233,90.072
42926.29,1080.808,29.203,90.072
42926.33,1080.983,29.153,90.2
42926.37,1081.392,29.09,90.184
42926.41,1081.917,29.027,90.444
42926.45,1081.917,28.967,90.356
42926.49,1081.567,28.923,90.284
42926.54,1080.808,28.897,90.508
42926.58,1096.325,28.867,91.084
42926.62,1104.958,28.84,91.356
42926.66,1100.525,28.82,91.26
42926.70,1092.883,28.813,91.1
42926.74,1081.392,28.803,91.3
42926.79,1081.333,28.823,90.892
42926.83,1081.567,28.867,91.064
42926.87,1081.742,28.9,91.084
42926.91,1082.267,28.937,91.3
42926.95,1082.092,28.967,91.052
42926.99,1081.742,28.99,90.904
42927.04,1081.742,29.007,91.348
42927.08,1081.567,29.017,91.264
42927.12,1080.983,29.007,91.304
42927.16,1080.808,28.98,91.34
42927.20,1081.333,28.94,91.312
42927.24,1081.917,28.907,91.184
42927.29,1081.917,28.86,91.336
42927.33,1081.917,28.767,91.412
42927.37,1082.092,28.663,91.472
42927.41,1082.442,28.593,91.248
42927.45,1082.267,28.54,91.584
42927.49,1081.392,28.517,91.376
42927.54,1079.35,28.507,91.62
42927.58,1081.742,28.513,91.608
42927.62,1102.158,28.53,92.076
42927.66,1097.258,28.507,91.98
