Date/time,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
42899.38,1069.725,25.573,33.704
42899.42,1069.55,25.53,33.652
42899.46,1068.908,25.53,33.62
42899.50,1068.325,25.547,33.596
42899.54,1067.217,25.57,33.608
42899.58,1068.442,25.613,33.756
42899.63,1077.775,25.677,34.276
42899.67,1086.175,25.757,34.528
42899.71,1091.133,25.863,34.668
42899.75,1087.867,26.02,34.588
42899.79,1080.867,26.203,34.316
42899.83,1070.308,26.437,33.368
42899.88,1067.858,26.397,33.268
42899.92,1067.683,26.42,33.256
42899.96,1067.975,26.457,33.292
42900.00,1067.217,26.47,33.284
42900.04,1066.458,26.447,33.324
42900.08,1066.108,26.383,33.336
42900.13,1065.817,26.25,33.38
42900.17,1065.35,26.087,33.412
42900.21,1068.617,26.02,33.596
42900.25,1077.483,26.06,34.104
42900.29,1081.217,26.03,34.288
42900.33,1075.617,25.803,33.908
42900.38,1069.55,25.643,33.396
42900.42,1069.083,25.727,33.312
42900.46,1068.325,25.77,33.296
42900.50,1067.683,25.8,33.292
42900.54,1066.575,25.84,33.304
42900.58,1065.35,25.927,33.348
42900.63,1080.867,27.677,36.06
42900.67,1089.267,25.963,35.908
42900.71,1098.133,25.93,35.968
42900.75,1100.117,25.997,35.976
42900.79,1094.4,26.107,35.92
42900.83,1086,26.233,35.728
42900.88,1077.483,26.343,35.444
42900.92,1076.55,26.4,35.476
42900.96,1076.375,26.473,35.476
42901.00,1076.083,26.553,35.496
42901.04,1075.442,26.62,35.488
42901.08,1074.8,26.677,35.44
42901.13,1074.042,26.72,35.48
42901.17,1073.75,26.747,35.468
42901.21,1074.217,26.76,35.508
42901.25,1082.733,26.74,35.808
42901.29,1088.975,26.74,35.968
42901.33,1088.158,26.757,35.944
42901.38,1080.575,26.77,35.556
42901.42,1076.083,26.74,35.344
42901.46,1075.442,26.697,35.296
42901.50,1074.333,26.67,35.316
42901.54,1073.4,26.647,35.264
42901.58,1072.175,26.64,35.224
42901.63,1070.775,26.65,35.204
42901.67,1074.975,26.663,35.3
42901.71,1083.025,26.72,35.572
42901.75,1090.492,26.797,35.82
42901.79,1092.358,26.907,35.892
42901.83,1086.933,27.07,35.688
42901.88,1077.775,27.253,35.58
42901.92,1073.4,27.3,35.576
42901.96,1072.817,27.35,35.604
42902.00,1072.175,27.42,35.588
42902.04,1070.775,27.483,35.608
42902.08,1070.483,27.527,35.608
42902.13,1069.258,27.557,35.628
42902.17,1068.733,27.563,35.652
42902.21,1068.792,27.557,35.66
42902.25,1070.95,27.53,35.648
42902.29,1081.625,27.473,35.804
42902.33,1088.508,27.453,35.992
42902.38,1085.825,27.45,35.904
42902.42,1079,27.427,35.78
42902.46,1072,27.383,35.76
42902.50,1070.775,27.327,35.744
42902.54,1069.842,27.283,35.74
42902.58,1069.083,27.253,35.708
42902.63,1067.858,27.247,35.72
42902.67,1066.925,27.257,35.68
42902.71,1065.642,27.293,35.688
42902.75,1070.775,27.33,35.74
42902.79,1075.267,27.403,35.88
42902.83,1078.067,27.503,35.996
42902.88,1076.842,27.617,36.004
42902.92,1071.242,27.763,35.944
42902.96,1069.667,27.813,35.928
42903.00,1069.083,27.867,35.932
42903.04,1068.267,27.917,35.924
42903.08,1067.8,27.947,35.92
42903.13,1067.508,27.96,35.932
42903.17,1067.333,27.957,35.928
42903.21,1066.925,27.937,35.92
42903.25,1067.333,27.903,35.936
42903.29,1076.667,27.827,36.036
42903.33,1086.758,27.79,36.172
42903.38,1086.292,27.757,36.176
42903.42,1081.508,27.703,36.132
42903.46,1075.267,27.66,36.112
42903.50,1071.242,27.617,36.072
42903.54,1069.842,27.573,36.044
42903.58,1068.792,27.54,36.048
42903.63,1068.15,27.523,36.02
42903.67,1067.042,27.53,36.008
42903.71,1066.458,27.56,36.016
42903.75,1065.35,27.617,36.012
42903.79,1067.975,27.673,36.016
42903.83,1074.333,27.747,36.196
42903.88,1079.758,27.857,36.484
42903.92,1077.483,27.98,36.444
42903.96,1071.883,28.083,36.404
42904.00,1070.483,28.113,36.384
42904.04,1069.375,28.157,36.384
42904.08,1068.733,28.19,36.404
42904.13,1068.267,28.21,36.38
42904.17,1067.508,28.207,36.38
42904.21,1067.683,28.19,36.408
42904.25,1067.975,28.153,36.38
42904.29,1068.733,28.097,36.376
42904.33,1076.375,28.017,36.432
42904.38,1086.175,27.947,36.508
42904.42,1092.183,27.893,36.56
42904.46,1087.108,27.85,36.54
42904.50,1077.6,27.807,36.48
42904.54,1072.175,27.763,36.432
42904.58,1070.483,27.723,36.384
42904.63,1068.908,27.703,36.392
42904.67,1067.508,27.707,36.388
42904.71,1067.042,27.74,36.364
42904.75,1066.283,27.793,36.376
42904.79,1066.925,27.87,36.408
42904.83,1067.217,27.953,36.408
42904.88,1076.842,28.003,36.508
42904.92,1085.533,28.12,36.708
42904.96,1088.042,28.23,36.732
42905.00,1079.758,28.363,36.68
42905.04,1073.692,28.387,36.672
42905.08,1072.175,28.377,36.668
42905.13,1071.242,28.383,36.668
42905.17,1070.483,28.383,36.664
42905.21,1069.842,28.37,36.656
42905.25,1069.842,28.33,36.668
42905.29,1070.017,28.267,36.66
42905.33,1075.15,28.16,36.656
42905.38,1088.625,28.123,36.712
42905.42,1098.717,28.103,36.736
42905.46,1104.667,28.07,36.768
42905.50,1104.025,28.04,36.74
42905.54,1096.092,28.013,36.696
42905.58,1086.175,27.987,36.62
42905.63,1074.975,27.97,36.54
42905.67,1072.642,27.933,36.508
42905.71,1071.883,27.913,36.532
42905.75,1071.533,27.903,36.524
42905.79,1073.108,27.893,36.544
42905.83,1075.617,27.887,36.52
42905.88,1075.267,27.877,36.56
42905.92,1074.333,27.84,36.528
42905.96,1081.508,27.787,36.572
42906.00,1088.625,27.767,36.652
42906.04,1088.508,27.757,36.652
42906.08,1087.4,27.733,36.624
42906.13,1076.55,27.697,36.528
42906.17,1072.467,27.627,36.492
42906.21,1071.883,27.59,36.504
42906.25,1071.708,27.547,36.504
42906.29,1072.175,27.48,36.484
42906.33,1072.642,27.417,36.472
42906.38,1077.483,27.39,36.52
42906.42,1083.842,27.36,36.556
42906.46,1092.183,27.32,36.632
42906.50,1099.183,27.277,36.68
42906.54,1102.158,27.23,36.696
42906.58,1095.45,27.18,36.62
42906.63,1087.4,27.14,36.532
42906.67,1075.267,27.107,36.356
42906.71,1071.417,27.1,36.236
42906.75,1070.775,27.09,36.252
42906.79,1070.6,27.083,36.248
42906.83,1070.6,27.08,36.252
42906.88,1070.775,27.083,36.264
42906.92,1071.242,27.093,36.3
42906.96,1071.533,27.1,36.264
42907.00,1074.508,27.097,36.36
42907.04,1082.267,27.093,36.504
42907.08,1086.933,27.083,36.552
42907.13,1085.708,27.08,36.54
42907.17,1075.15,27.07,36.324
42907.21,1071.883,27.047,36.216
42907.25,1071.417,27.023,36.232
42907.29,1071.417,26.997,36.216
42907.33,1071.708,26.973,36.232
42907.38,1077.133,26.943,36.328
42907.42,1088.042,26.913,36.528
42907.46,1099.65,26.883,36.656
42907.50,1109.683,26.857,36.676
42907.54,1114.583,26.827,36.704
42907.58,1111.142,26.803,36.628
42907.63,1101.983,26.787,36.444
42907.67,1091.425,26.78,36.28
42907.71,1079.758,26.79,36.036
42907.75,1072.817,26.8,35.864
42907.79,1072.817,26.807,35.88
42907.83,1073.283,26.82,35.888
42907.88,1073.108,26.843,35.884
42907.92,1073.575,26.873,35.908
42907.96,1073.75,26.903,35.908
42908.00,1074.217,26.92,35.936
42908.04,1077.133,26.927,36.024
42908.08,1084.425,26.917,36.196
42908.13,1088.508,26.913,36.296
42908.17,1082.733,26.907,36.16
42908.21,1074.508,26.89,35.904
42908.25,1073.75,26.853,35.876
42908.29,1073.575,26.817,35.876
42908.33,1073.867,26.78,35.876
42908.38,1074.217,26.74,35.848
42908.42,1079.642,26.713,36.036
42908.46,1090.958,26.683,36.28
42908.50,1102.508,26.653,36.468
42908.54,1113.3,26.633,36.524
42908.58,1115.342,26.62,36.54
42908.63,1106.067,26.617,36.32
42908.67,1095.158,26.633,36
42908.71,1083.375,26.667,35.708
42908.75,1074.217,26.703,35.316
42908.79,1072.933,26.733,35.26
42908.83,1072.933,26.773,35.308
42908.88,1072.992,26.83,35.328
42908.92,1073.4,26.883,35.348
42908.96,1073.867,26.937,35.36
42909.00,1074.333,26.98,35.38
42909.04,1074.508,27.013,35.4
42909.08,1081.625,27.01,35.768
42909.13,1089.267,27.023,36.04
42909.17,1083.492,27.063,35.812
42909.21,1074.8,27.077,35.38
42909.25,1073.575,27.043,35.264
42909.29,1073.4,27.023,35.276
42909.33,1073.4,27.007,35.252
42909.38,1073.575,26.983,35.26
42909.42,1073.75,26.96,35.248
42909.46,1081.042,26.927,35.644
42909.50,1092.533,26.9,36.064
42909.54,1104.667,26.887,36.288
42909.58,1113.767,26.883,36.4
42909.63,1113.183,26.903,36.348
42909.67,1104.375,26.947,36.072
42909.71,1094.05,27.003,35.692
42909.75,1081.8,27.073,35.288
42909.79,1073.108,27.117,34.884
42909.83,1072,27.133,34.868
42909.88,1072.175,27.177,34.884
42909.92,1072.642,27.233,34.9
42909.96,1073.4,27.28,34.904
42910.00,1073.867,27.317,34.916
42910.04,1073.283,27.34,34.948
42910.08,1074.333,27.333,35.064
42910.13,1083.842,27.307,35.528
42910.17,1089.267,27.303,35.772
42910.21,1085.358,27.31,35.54
42910.25,1076.842,27.303,35.116
42910.29,1074.333,27.257,34.904
42910.33,1074.217,27.22,34.888
42910.38,1074.333,27.19,34.88
42910.42,1074.217,27.16,34.856
42910.46,1074.333,27.133,34.88
42910.50,1083.958,27.1,35.34
42910.54,1097.492,27.083,35.928
42910.58,1109.858,27.09,36.196
42910.63,1115.983,27.123,36.244
42910.67,1110.5,27.197,36.076
42910.71,1101.05,27.283,35.664
42910.75,1089.908,27.373,35.236
42910.79,1077.308,27.47,34.772
42910.83,1074.333,27.463,34.632
42910.88,1074.508,27.497,34.656
42910.92,1074.333,27.553,34.672
42910.96,1074.508,27.607,34.692
42911.00,1074.683,27.65,34.7
42911.04,1074.8,27.673,34.696
42911.08,1074.683,27.687,34.724
42911.13,1078.358,27.66,34.948
42911.17,1089.267,27.63,35.428
42911.21,1091.425,27.637,35.508
42911.25,1083.375,27.65,35.116
42911.29,1076.083,27.607,34.896
42911.33,1075.733,27.57,34.856
42911.38,1075.733,27.543,34.888
42911.42,1075.617,27.52,34.86
42911.46,1075.908,27.497,34.876
42911.50,1075.617,27.477,34.864
42911.54,1085.067,27.45,35.26
42911.58,1099.183,27.447,35.796
42911.63,1110.5,27.48,36.032
42911.67,1110.5,27.567,36
42911.71,1102.333,27.683,35.708
42911.75,1092.533,27.793,35.348
42911.79,1081.625,27.903,35.028
42911.83,1075.733,27.933,34.836
42911.88,1075.15,27.96,34.848
42911.92,1074.975,28.013,34.864
42911.96,1074.975,28.07,34.872
42912.00,1074.683,28.113,34.876
42912.04,1074.217,28.14,34.904
42912.08,1074.042,28.147,34.88
42912.13,1073.867,28.137,34.924
42912.17,1079.758,28.083,35.152
42912.21,1086.467,28.053,35.388
42912.25,1084.133,28.047,35.28
42912.29,1075.908,28.017,35.008
42912.33,1074.8,27.957,34.96
42912.38,1074.683,27.907,34.956
42912.42,1074.508,27.863,34.956
42912.46,1074.217,27.827,34.96
42912.50,1073.4,27.797,34.924
42912.54,1072.642,27.77,34.948
42912.58,1082.267,27.75,35.28
42912.63,1096.383,27.753,35.812
42912.67,1107.525,27.803,36.036
42912.71,1106.592,27.91,35.992
42912.75,1096.267,28.053,35.62
42912.79,1086.758,28.17,35.288
42912.83,1075.15,28.28,35.012
42912.88,1072.817,28.267,34.956
42912.92,1072.817,28.3,34.944
42912.96,1072.642,28.343,34.984
42913.00,1072.35,28.383,34.984
42913.04,1072,28.41,34.972
42913.08,1071.242,28.41,34.98
42913.13,1071.242,28.39,35.008
42913.17,1071.067,28.347,35.032
42913.21,1079.642,28.273,35.28
42913.25,1087.108,28.227,35.56
42913.29,1086.467,28.197,35.496
42913.33,1078.358,28.14,35.208
42913.38,1073.575,28.013,35.048
42913.42,1072.933,27.97,35.04
42913.46,1072.35,27.943,35.012
42913.50,1071.533,27.913,35.016
42913.54,1071.067,27.89,34.992
42913.58,1070.017,27.88,34.988
42913.63,1078.242,27.88,35.244
42913.67,1088.042,27.91,35.62
42913.71,1096.733,27.97,35.86
42913.75,1093.467,28.093,35.728
42913.79,1085.533,28.233,35.408
42913.83,1074.8,28.38,35.104
42913.88,1072.642,28.383,35.044
42913.92,1072.933,28.423,35.032
42913.96,1072.817,28.473,35.028
42914.00,1072.467,28.51,35.02
42914.04,1072.35,28.527,35.032
42914.08,1072,28.507,35.056
42914.13,1071.533,28.457,35.024
42914.17,1071.242,28.37,35.04
42914.21,1074.042,28.263,35.108
42914.25,1083.492,28.243,35.432
42914.29,1086.467,28.16,35.52
42914.33,1081.042,27.723,35.208
42914.38,1075.267,27.56,34.892
42914.42,1074.683,27.683,34.764
42914.46,1074.217,27.777,34.632
42914.50,1073.4,27.83,34.544
42914.54,1073.108,27.85,34.52
42914.58,1072.35,27.85,34.504
42914.63,1071.417,27.85,34.488
42914.67,1075.15,27.857,34.82
42914.71,1083.667,27.883,35.288
42914.75,1090.783,27.92,35.608
42914.79,1087.225,27.997,35.464
42914.83,1079.642,28.1,35.084
42914.88,1074.975,28.147,34.976
42914.92,1074.975,28.177,34.992
42914.96,1074.975,28.217,34.988
42915.00,1074.683,28.243,35.008
42915.04,1074.508,28.253,34.98
42915.08,1074.333,28.227,35
42915.13,1073.75,28.14,35.016
42915.17,1073.4,28.013,34.992
42915.21,1073.575,27.863,35
42915.25,1075.908,27.7,35.02
42915.29,1083.492,27.73,35.344
42915.33,1087.225,27.707,35.524
42915.38,1084.425,27.5,35.284
42915.42,1077.017,27.367,34.528
42915.46,1075.733,27.523,34.5
42915.50,1075.15,27.61,34.516
42915.54,1074.508,27.647,34.5
42915.58,1073.575,27.66,34.52
42915.63,1072.35,27.68,34.5
42915.67,1071.417,27.72,34.536
42915.71,1075.908,27.773,34.744
42915.75,1082.267,27.843,35.148
42915.79,1084.892,27.927,35.332
42915.83,1084.6,28.037,35.248
42915.88,1077.133,28.187,34.928
42915.92,1076.2,28.24,34.904
42915.96,1075.908,28.307,34.88
42916.00,1075.442,28.37,34.884
42916.04,1074.8,28.413,34.872
42916.08,1074.042,28.427,34.876
42916.13,1073.283,28.4,34.892
42916.17,1072.933,28.307,34.864
42916.21,1072.817,28.15,34.86
42916.25,1072.933,27.943,34.78
42916.29,1079.642,27.857,34.996
42916.33,1088.975,28.007,35.388
42916.38,1089.383,27.923,35.372
42916.42,1083.667,27.737,34.82
42916.46,1077.133,27.81,34.528
42916.50,1076.375,27.887,34.508
42916.54,1075.267,27.907,34.52
42916.58,1074.217,27.903,34.528
42916.63,1073.108,27.903,34.528
42916.67,1071.533,27.927,34.544
42916.71,1070.6,27.973,34.54
42916.75,1070.308,28.04,34.532
42916.79,1074.508,28.117,34.672
42916.83,1081.042,28.227,34.972
42916.88,1080.4,28.347,34.98
42916.92,1076.375,28.473,34.908
42916.96,1075.908,28.55,34.92
42917.00,1075.617,28.627,34.872
42917.04,1075.092,28.69,34.88
42917.08,1074.333,28.73,34.872
42917.13,1073.108,28.753,34.88
42917.17,1072.292,28.747,34.876
42917.21,1072.642,28.707,34.884
42917.25,1073.4,28.63,34.868
42917.29,1081.975,28.57,35.016
42917.33,1091.717,28.557,35.336
42917.38,1096.383,28.533,35.464
42917.42,1091.6,28.513,35.252
42917.46,1082.092,28.487,35.076
42917.50,1077.95,28.443,35
42917.54,1076.667,28.407,34.96
42917.58,1075.908,28.383,34.964
42917.63,1075.092,28.387,34.96
42917.67,1073.867,28.417,34.936
42917.71,1073.108,28.473,34.932
42917.75,1071.883,28.543,34.936
42917.79,1071.242,28.617,34.924
42917.83,1071.708,28.7,34.96
42917.88,1075.617,28.757,35.08
42917.92,1076.958,28.857,35.112
42917.96,1076.667,28.937,35.096
42918.00,1076.842,28.987,35.084
42918.04,1076.2,29.013,35.08
42918.08,1076.025,29.02,35.076
42918.13,1075.558,29.003,35.06
42918.17,1075.092,28.967,35.068
42918.21,1074.683,28.913,35.056
42918.25,1074.8,28.827,35.036
42918.29,1075.267,28.717,35.068
42918.33,1078.533,28.637,35.108
42918.38,1085.708,28.663,35.312
42918.42,1089.558,28.643,35.392
42918.46,1087.108,28.61,35.316
42918.50,1080.575,28.577,35.148
42918.54,1077.95,28.533,35.1
42918.58,1076.667,28.51,35.064
42918.63,1075.442,28.507,35.068
42918.67,1073.575,28.533,35.032
42918.71,1072.467,28.59,35.016
42918.75,1071.358,28.673,34.988
42918.79,1070.95,28.77,34.98
42918.83,1070.892,28.873,35.024
42918.88,1070.483,28.973,35.04
42918.92,1070.308,29.06,35.056
42918.96,1071.242,29.123,35.064
42919.00,1072.35,29.17,35.104
42919.04,1072.175,29.203,35.112
42919.08,1071.242,29.213,35.1
42919.13,1070.483,29.197,35.08
42919.17,1070.308,29.157,35.076
42919.21,1069.842,29.087,35.052
42919.25,1069.55,29,35.056
42919.29,1070.133,28.887,35.044
42919.33,1070.775,28.77,35.012
42919.38,1079.467,28.82,35.416
42919.42,1084.892,28.81,35.54
42919.46,1089.383,28.773,35.54
42919.50,1088.042,28.74,35.54
42919.54,1079,28.723,35.484
42919.58,1076.025,28.693,35.468
42919.63,1074.683,28.683,35.46
42919.67,1073.575,28.707,35.452
42919.71,1072.933,28.75,35.444
42919.75,1072,28.797,35.444
42919.79,1071.825,28.853,35.452
42919.83,1071.533,28.917,35.46
42919.88,1071.533,28.973,35.484
42919.92,1072,29.023,35.492
42919.96,1073.575,29.057,35.472
42920.00,1075.908,29.077,35.512
42920.04,1074.975,29.1,35.496
42920.08,1074.217,29.097,35.492
42920.13,1073.108,29.08,35.516
42920.17,1072.817,29.047,35.476
42920.21,1072.817,28.993,35.468
42920.25,1072.817,28.9,35.472
42920.29,1073.225,28.763,35.476
42920.33,1073.867,28.63,35.404
42920.38,1076.083,28.613,35.388
42920.42,1084.425,28.693,35.568
42920.46,1092.358,28.68,35.592
42920.50,1094.983,28.653,35.608
42920.54,1089.383,28.633,35.576
42920.58,1078.825,28.627,35.512
42920.63,1075.267,28.62,35.472
42920.67,1073.75,28.63,35.464
42920.71,1073.4,28.663,35.504
42920.75,1072.642,28.723,35.468
42920.79,1072.933,28.8,35.488
42920.83,1072.35,28.887,35.484
42920.88,1072.467,28.967,35.516
42920.92,1072.758,29.037,35.504
42920.96,1073.225,29.09,35.496
42921.00,1077.133,29.097,35.528
42921.04,1079,29.117,35.572
42921.08,1077.133,29.137,35.528
42921.13,1075.733,29.103,35.532
42921.17,1075.267,29.037,35.52
42921.21,1075.092,28.89,35.508
42921.25,1075.267,28.73,35.484
42921.29,1075.558,28.493,35.36
42921.33,1075.617,28.373,35.34
42921.38,1075.617,28.433,35.34
42921.42,1079.292,28.563,35.312
42921.46,1088.333,28.66,35.52
42921.50,1097.2,28.653,35.628
42921.54,1100.117,28.637,35.632
42921.58,1093.758,28.63,35.56
42921.63,1083.375,28.643,35.476
42921.67,1077.775,28.657,35.432
42921.71,1075.733,28.673,35.412
42921.75,1074.975,28.713,35.436
42921.79,1074.625,28.763,35.432
42921.83,1074.8,28.81,35.44
42921.88,1075.267,28.843,35.44
42921.92,1075.617,28.867,35.452
42921.96,1075.733,28.877,35.424
42922.00,1075.558,28.87,35.456
42922.04,1078.825,28.823,35.448
42922.08,1082.442,28.8,35.512
42922.13,1079.175,28.65,35.484
42922.17,1076.2,28.45,35.428
42922.21,1075.733,28.243,35.304
42922.25,1075.617,28.08,35.22
42922.29,1075.908,27.957,35.208
42922.33,1076.2,27.9,35.224
42922.38,1076.55,27.993,35.212
42922.42,1078.067,28.143,35.204
42922.46,1087.517,28.277,35.312
42922.50,1096.85,28.31,35.456
42922.54,1104.083,28.307,35.584
42922.58,1102.508,28.3,35.548
42922.63,1095.158,28.307,35.444
42922.67,1083.667,28.333,35.368
42922.71,1076.2,28.353,35.308
42922.75,1075.267,28.367,35.316
42922.79,1074.975,28.39,35.332
42922.83,1074.8,28.423,35.32
42922.88,1074.8,28.463,35.344
42922.92,1074.8,28.503,35.372
42922.96,1075.267,28.543,35.376
42923.00,1075.267,28.573,35.344
42923.04,1076.375,28.583,35.364
42923.08,1083.375,28.567,35.42
42923.13,1083.842,28.577,35.456
42923.17,1077.017,28.56,35.428
42923.21,1075.442,28.46,35.38
42923.25,1075.15,28.373,35.368
42923.29,1075.267,28.253,35.356
42923.33,1075.442,28.11,35.316
42923.38,1075.617,28.093,35.276
42923.42,1075.442,28.153,35.264
42923.46,1079.292,28.223,35.304
42923.50,1089.85,28.237,35.488
42923.54,1100.467,28.23,35.644
42923.58,1104.667,28.233,35.708
42923.63,1098.717,28.257,35.596
42923.67,1090.025,28.303,35.456
42923.71,1078.708,28.377,35.332
42923.75,1074.217,28.39,35.292
42923.79,1073.692,28.423,35.28
42923.83,1073.108,28.473,35.284
42923.88,1073.108,28.533,35.292
42923.92,1073.692,28.587,35.312
42923.96,1074.042,28.63,35.304
42924.00,1073.692,28.657,35.344
42924.04,1073.75,28.667,35.312
42924.08,1080.108,28.633,35.408
42924.13,1088.45,28.62,35.524
42924.17,1087.692,28.62,35.524
42924.21,1080.108,28.623,35.432
42924.25,1074.625,28.567,35.368
42924.29,1074.508,28.517,35.336
42924.33,1074.508,28.47,35.344
42924.38,1075.15,28.43,35.344
42924.42,1074.508,28.413,35.336
42924.46,1074.217,28.397,35.356
42924.50,1080.108,28.373,35.396
42924.54,1092.358,28.353,35.56
42924.58,1103.558,28.357,35.704
42924.63,1100.583,28.407,35.656
42924.67,1093.467,28.467,35.536
42924.71,1083.2,28.547,35.448
42924.75,1073.692,28.603,35.352
42924.79,1073.283,28.61,35.336
42924.83,1073.4,28.643,35.328
42924.88,1072.933,28.683,35.324
42924.92,1073.108,28.72,35.324
42924.96,1072.35,28.753,35.348
42925.00,1072.175,28.77,35.336
42925.04,1072.758,28.767,35.376
42925.08,1073.75,28.74,35.38
42925.13,1081.8,28.697,35.488
42925.17,1086.933,28.677,35.564
42925.21,1081.625,28.667,35.472
42925.25,1074.683,28.473,35.352
42925.29,1073.575,28.38,35.34
42925.33,1074.508,28.307,35.28
42925.38,1074.508,28.247,35.22
42925.42,1074.683,28.243,35.208
42925.46,1074.508,28.28,35.188
42925.50,1076.958,28.313,35.264
42925.54,1087.225,28.317,35.504
42925.58,1097.783,28.307,35.664
42925.63,1104.083,28.31,35.744
42925.67,1101.225,28.333,35.708
42925.71,1093.117,28.38,35.548
42925.75,1082.733,28.447,35.368
42925.79,1073.867,28.49,35.176
42925.83,1073.108,28.5,35.172
42925.88,1072.817,28.533,35.168
