Date/time,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
42909.59,1106.592,27.047,38.296
42909.63,1095.392,27.163,37.948
42909.67,1080.458,27.33,37.448
42909.71,1068.208,27.477,37.032
42909.75,1066.692,27.577,37.032
42909.80,1066.225,27.723,36.7
42909.84,1065.525,27.85,36.312
42909.88,1065.817,27.933,35.972
42909.92,1065.933,27.98,35.688
42909.96,1066.4,27.987,35.324
42910.00,1065.817,27.947,35.14
42910.05,1065.058,27.867,35.116
42910.09,1064.942,27.773,35.36
42910.13,1079.875,27.7,36.752
42910.17,1076.258,27.65,36.632
42910.21,1068.092,27.583,36.332
42910.25,1067.975,27.52,36.356
42910.30,1068.092,27.46,36.108
42910.34,1067.975,27.377,35.776
42910.38,1067.8,27.293,35.58
42910.42,1067.392,27.25,35.464
42910.46,1067.392,27.24,35.384
42910.50,1084.017,27.247,36.38
42910.55,1105.542,27.3,37.58
42910.59,1110.675,27.427,37.772
42910.63,1104.842,27.6,37.58
42910.67,1089.5,27.82,37.092
42910.71,1074.858,28.023,36.68
42910.75,1068.792,28.087,36.64
42910.80,1068.383,28.213,36.496
42910.84,1068.092,28.347,36.22
42910.88,1067.917,28.44,35.864
42910.92,1067.917,28.49,35.528
42910.96,1067.683,28.497,35.232
42911.00,1067.217,28.47,35.024
42911.05,1066.925,28.403,34.944
42911.09,1066.4,28.31,34.956
42911.13,1074.567,28.2,35.604
42911.17,1084.483,28.137,36.432
42911.21,1075.267,28.093,35.976
42911.25,1070.25,28.02,35.868
42911.30,1070.133,27.973,35.744
42911.34,1069.958,27.923,35.6
42911.38,1069.55,27.88,35.428
42911.42,1068.967,27.843,35.304
42911.46,1068.792,27.82,35.224
42911.50,1068.092,27.82,35.176
42911.55,1085.592,27.88,35.992
42911.59,1106.417,27.983,36.984
42911.63,1107.292,28.217,37.024
42911.67,1093.525,28.553,36.684
42911.71,1080.167,28.82,36.34
42911.75,1069.375,28.917,36.048
42911.80,1069.375,28.977,36.032
42911.84,1069.375,29.11,35.784
42911.88,1069.083,29.21,35.564
42911.92,1068.5,29.257,35.372
42911.96,1068.092,29.253,35.212
42912.00,1067.508,29.203,35.12
42912.05,1066.225,29.103,35.076
42912.09,1065.642,28.947,35.072
42912.13,1065.058,28.763,35.088
42912.17,1075.15,28.683,35.552
42912.21,1075.15,28.347,35.628
42912.25,1069.667,28.04,35.376
42912.30,1069.258,27.937,35.248
42912.34,1068.675,27.837,35.18
42912.38,1068.383,27.873,35.212
42912.42,1067.683,27.953,35.2
42912.46,1066.633,28.003,35.204
42912.50,1065.35,28.017,35.216
42912.55,1063.95,28.057,35.2
42912.59,1083.025,28.223,35.856
42912.63,1103.967,28.333,36.556
42912.67,1103.5,28.587,36.58
42912.71,1088.508,28.97,36.388
42912.75,1072.233,29.28,36.052
42912.80,1066.925,29.25,35.952
42912.84,1066.925,29.337,35.86
42912.88,1066.517,29.427,35.7
42912.92,1066.517,29.473,35.592
42912.96,1065.933,29.47,35.516
42913.00,1065.467,29.387,35.46
42913.05,1064.358,29.16,35.42
42913.09,1063.192,28.89,35.376
42913.13,1062.492,28.667,35.344
42913.17,1062.375,28.483,35.388
42913.21,1076.433,28.357,35.876
42913.25,1076.142,27.933,35.692
42913.30,1069.433,27.85,35.504
42913.34,1067.1,27.9,35.516
42913.38,1066.925,27.977,35.52
42913.42,1066.633,28.07,35.524
42913.46,1065.642,28.1,35.504
42913.50,1064.533,28.127,35.512
42913.55,1063.658,28.183,35.52
42913.59,1061.208,28.297,35.528
42913.63,1073.692,28.463,35.916
42913.67,1087.05,28.627,36.312
42913.71,1088.217,28.877,36.344
42913.75,1075.267,29.227,36.284
42913.80,1066.517,29.383,36.22
42913.84,1066.342,29.453,36.18
42913.88,1066.225,29.553,36.168
42913.92,1066.342,29.603,36.104
42913.96,1066.05,29.583,36.028
42914.00,1065.233,29.47,35.968
42914.05,1064.767,29.247,35.904
42914.09,1063.658,28.987,35.852
42914.13,1062.667,28.74,35.752
42914.17,1062.375,28.55,35.736
42914.21,1063.6,28.38,35.776
42914.25,1077.892,28,36.2
42914.30,1071.008,27.577,35.868
42914.34,1068.092,27.65,35.888
42914.38,1068.383,27.707,35.908
42914.42,1067.975,27.803,35.9
42914.46,1067.217,27.913,35.908
42914.50,1066.05,27.98,35.916
42914.55,1065.058,28.023,35.912
42914.59,1063.483,28.077,35.916
42914.63,1061.792,28.157,35.9
42914.67,1062.492,28.233,35.924
42914.71,1080.167,28.43,36.44
42914.75,1079,28.517,36.528
42914.80,1069.667,28.623,36.476
42914.84,1068.675,28.67,36.476
42914.88,1068.967,28.743,36.476
42914.92,1069.083,28.777,36.444
42914.96,1068.5,28.747,36.444
42915.00,1067.975,28.657,36.412
42915.05,1067.392,28.463,36.352
42915.09,1066.517,28.26,36.292
42915.13,1065.233,28.017,36.164
42915.17,1064.533,27.867,36.112
42915.21,1064.358,27.73,36.076
42915.25,1065.35,27.623,36.128
42915.30,1072.992,27.217,36.204
42915.34,1074.858,27.06,36.176
42915.38,1070.133,27.167,36.14
42915.42,1069.375,27.35,36.168
42915.46,1068.792,27.477,36.156
42915.50,1068.092,27.537,36.168
42915.55,1066.808,27.603,36.172
42915.59,1065.233,27.713,36.172
42915.63,1063.192,27.887,36.156
42915.67,1061.792,28.073,36.168
42915.71,1062.492,28.23,36.184
42915.75,1071.825,28.44,36.388
42915.80,1071.533,28.597,36.38
42915.84,1069.375,28.73,36.368
42915.88,1069.667,28.867,36.392
42915.92,1069.375,28.957,36.368
42915.96,1068.967,28.983,36.332
42916.00,1067.683,28.94,36.328
42916.05,1066.517,28.783,36.312
42916.09,1064.942,28.597,36.296
42916.13,1063.775,28.45,36.304
42916.17,1063.075,28.313,36.296
42916.21,1062.783,28.177,36.316
42916.25,1062.783,28.063,36.312
42916.30,1074.158,27.847,36.452
42916.34,1079,27.493,36.484
42916.38,1073.283,27.57,36.424
42916.42,1070.658,27.72,36.452
42916.46,1070.075,27.793,36.432
42916.50,1069.258,27.823,36.452
42916.55,1068.383,27.867,36.448
42916.59,1066.808,27.97,36.444
42916.63,1064.533,28.147,36.432
42916.67,1062.2,28.353,36.44
42916.71,1060.45,28.58,36.448
42916.75,1060.042,28.787,36.452
42916.80,1060.625,28.937,36.46
42916.84,1066.517,28.927,36.552
42916.88,1066.633,29.157,36.524
42916.92,1066.342,29.26,36.528
42916.96,1065.758,29.273,36.536
42917.00,1065.058,29.25,36.516
42917.05,1064.65,29.2,36.512
42917.09,1063.017,29.123,36.528
42917.13,1061.792,29.007,36.52
42917.17,1060.45,28.86,36.54
42917.21,1061.033,28.72,36.524
42917.25,1062.2,28.58,36.54
42917.30,1076.725,28.343,36.716
42917.34,1085.475,28.117,36.672
42917.38,1082.325,28.217,36.648
42917.42,1072.817,28.28,36.636
42917.46,1071.417,28.293,36.644
42917.50,1070.833,28.303,36.624
42917.55,1069.667,28.357,36.612
42917.59,1068.792,28.503,36.644
42917.63,1066.925,28.73,36.62
42917.67,1064.767,28.973,36.652
42917.71,1063.075,29.18,36.652
42917.75,1061.092,29.337,36.652
42917.80,1060.625,29.447,36.66
42917.84,1060.742,29.52,36.652
42917.88,1061.733,29.557,36.64
42917.92,1062.2,29.587,36.668
42917.96,1062.608,29.583,36.672
42918.00,1062.608,29.55,36.684
42918.05,1062.2,29.483,36.668
42918.09,1061.617,29.403,36.656
42918.13,1060.742,29.317,36.664
42918.17,1060.042,29.213,36.668
42918.21,1059.342,29.107,36.672
42918.25,1059.458,28.987,36.668
42918.30,1060.217,28.87,36.7
42918.34,1063.017,28.767,36.72
42918.38,1077.717,28.577,37.004
42918.42,1075.675,28.54,37.028
42918.46,1072.117,28.537,37
42918.50,1071.533,28.537,36.988
42918.55,1070.542,28.573,36.928
42918.59,1068.967,28.707,36.932
42918.63,1066.517,28.947,36.916
42918.67,1063.6,29.227,36.92
42918.71,1061.325,29.49,36.92
42918.75,1059.05,29.713,36.892
42918.80,1057.767,29.86,36.92
42918.84,1057.592,29.94,36.912
42918.88,1057.417,29.977,36.904
42918.92,1057.592,29.97,36.94
42918.96,1058.175,29.94,36.928
42919.00,1057.708,29.89,36.936
42919.05,1056.717,29.827,36.924
42919.09,1055.55,29.75,36.94
42919.13,1054.442,29.66,36.908
42919.17,1054.033,29.563,36.92
42919.21,1053.392,29.46,36.92
42919.25,1052.983,29.357,36.912
42919.30,1053.917,29.25,36.912
42919.34,1055.142,29.15,36.928
42919.38,1067.625,29.033,37.192
42919.42,1075.967,28.973,37.52
42919.46,1077.542,28.953,37.612
42919.50,1071.358,28.947,37.592
42919.55,1069.958,28.967,37.604
42919.59,1068.908,29.06,37.572
42919.63,1067.392,29.25,37.552
42919.67,1065.933,29.49,37.576
42919.71,1064.358,29.68,37.548
42919.75,1062.608,29.793,37.56
42919.80,1061.617,29.88,37.544
42919.84,1060.917,29.94,37.548
42919.88,1060.45,29.967,37.56
42919.92,1060.742,29.96,37.56
42919.96,1061.325,29.923,37.544
42920.00,1061.617,29.867,37.584
42920.05,1061.442,29.807,37.58
42920.09,1060.742,29.73,37.568
42920.13,1059.342,29.647,37.576
42920.17,1059.05,29.56,37.548
42920.21,1058.875,29.467,37.544
42920.25,1058.467,29.367,37.544
42920.30,1058.758,29.26,37.54
42920.34,1059.458,29.157,37.552
42920.38,1060.333,29.063,37.56
42920.42,1079.292,28.9,38.024
42920.46,1086.175,28.903,38.252
42920.50,1079.7,28.897,38.232
42920.55,1070.833,28.913,38.228
42920.59,1069.55,28.967,38.228
42920.63,1068.5,29.093,38.208
42920.67,1067.042,29.313,38.212
42920.71,1066.225,29.563,38.192
42920.75,1064.067,29.773,38.184
42920.80,1063.6,29.94,38.196
42920.84,1062.608,30.04,38.188
42920.88,1062.025,30.087,38.172
42920.92,1062.2,30.083,38.176
42920.96,1062.608,30.047,38.184
42921.00,1064.067,29.977,38.176
42921.05,1064.358,29.907,38.208
42921.09,1063.775,29.83,38.196
42921.13,1063.192,29.74,38.204
42921.17,1062.9,29.633,38.2
42921.21,1062.608,29.513,38.184
42921.25,1062.317,29.357,38.18
42921.30,1062.608,29.227,38.184
42921.34,1062.608,29.093,38.16
42921.38,1061.908,28.983,38.14
42921.42,1064.475,28.93,38.152
42921.46,1085.767,28.84,38.472
42921.50,1092.65,28.84,38.56
42921.55,1084.308,28.853,38.572
42921.59,1073.517,28.917,38.552
42921.63,1070.833,28.98,38.524
42921.67,1071.242,29.113,38.536
42921.71,1068.967,29.267,38.54
42921.75,1068.092,29.41,38.528
42921.80,1067.217,29.493,38.544
42921.84,1066.925,29.513,38.512
42921.88,1066.925,29.497,38.532
42921.92,1066.808,29.463,38.5
42921.96,1066.225,29.41,38.496
42922.00,1066.05,29.34,38.512
42922.05,1066.633,29.253,38.504
42922.09,1068.5,29.063,38.548
42922.13,1067.683,28.647,38.408
42922.17,1066.925,28.517,38.328
42922.21,1066.225,28.42,38.352
42922.25,1066.108,28.357,38.34
42922.30,1065.817,28.28,38.376
42922.34,1066.4,28.233,38.4
42922.38,1066.225,28.217,38.4
42922.42,1066.342,28.227,38.408
42922.46,1084.6,28.237,38.624
42922.50,1093.933,28.277,38.656
42922.55,1093.933,28.307,38.664
42922.59,1084.775,28.37,38.668
42922.63,1073.4,28.477,38.656
42922.67,1071.125,28.547,38.656
42922.71,1069.375,28.637,38.64
42922.75,1068.5,28.723,38.628
42922.80,1067.917,28.807,38.644
42922.84,1067.508,28.88,38.616
42922.88,1066.808,28.933,38.612
42922.92,1066.225,28.963,38.632
42922.96,1066.342,28.963,38.624
42923.00,1065.933,28.93,38.6
42923.05,1065.933,28.863,38.62
42923.09,1076.433,28.533,38.66
42923.13,1069.958,28.227,38.54
42923.17,1069.258,28.193,38.532
42923.21,1068.5,28.12,38.516
42923.25,1068.383,28.043,38.508
42923.30,1068.092,27.99,38.512
42923.34,1068.092,27.943,38.532
42923.38,1067.683,27.95,38.532
42923.42,1066.925,28.003,38.536
42923.46,1072.233,28.017,38.572
42923.50,1089.792,28.067,38.62
42923.55,1098.95,28.113,38.684
42923.59,1090.492,28.237,38.684
42923.63,1078.125,28.417,38.632
42923.67,1069.55,28.553,38.608
42923.71,1068.675,28.68,38.584
42923.75,1067.217,28.85,38.588
42923.80,1066.925,29.013,38.584
42923.84,1066.05,29.14,38.56
42923.88,1065.758,29.22,38.58
42923.92,1065.642,29.247,38.556
42923.96,1065.175,29.237,38.588
42924.00,1064.767,29.193,38.556
42924.05,1064.942,29.123,38.572
42924.09,1076.433,28.987,38.6
42924.13,1078.008,28.967,38.66
42924.17,1070.833,28.907,38.632
42924.21,1068.208,28.843,38.6
42924.25,1067.975,28.78,38.572
42924.30,1067.917,28.647,38.564
42924.34,1067.975,28.553,38.524
42924.38,1068.092,28.527,38.48
42924.42,1067.1,28.51,38.46
42924.46,1066.692,28.5,38.484
42924.50,1075.675,28.503,38.512
42924.55,1096.383,28.54,38.704
42924.59,1099.708,28.693,38.744
42924.63,1082.325,29.027,38.656
42924.67,1071.533,29.18,38.52
42924.71,1067.508,29.197,38.472
42924.75,1066.517,29.307,38.448
42924.80,1066.925,29.42,38.4
42924.84,1066.925,29.503,38.336
42924.88,1066.342,29.553,38.284
42924.92,1066.05,29.563,38.172
42924.96,1064.65,29.53,38.112
42925.00,1064.067,29.467,38.056
42925.05,1063.95,29.373,38.036
42925.09,1064.067,29.267,38.048
42925.13,1077.425,29.17,38.376
42925.17,1072.933,29.07,38.36
42925.21,1067.8,28.873,38.236
42925.25,1067.683,28.747,38.188
42925.30,1067.217,28.523,38.064
42925.34,1067.8,28.3,37.832
42925.38,1067.8,28.213,37.736
42925.42,1067.217,28.25,37.716
42925.46,1066.692,28.337,37.744
42925.50,1069.783,28.403,37.728
42925.55,1087.458,28.457,38.26
42925.59,1096.675,28.51,38.448
42925.63,1094.108,28.603,38.48
42925.67,1082.617,28.74,38.368
42925.71,1070.25,28.897,38.164
42925.75,1067.392,28.94,38.112
42925.80,1067.1,29.053,38.06
42925.84,1066.808,29.157,38.004
42925.88,1066.225,29.237,37.972
42925.92,1066.342,29.287,37.928
42925.96,1066.05,29.297,37.86
42926.00,1065.642,29.263,37.848
42926.05,1065.058,29.197,37.82
42926.09,1064.65,29.103,37.816
42926.13,1073.517,28.997,37.96
42926.17,1071.242,28.64,37.972
42926.21,1068.208,28.347,37.792
42926.25,1067.8,28.223,37.696
42926.30,1067.683,28.113,37.652
42926.34,1067.1,28.07,37.656
42926.38,1066.925,28.1,37.636
42926.42,1066.808,28.113,37.652
42926.46,1065.933,28.193,37.668
42926.50,1065.233,28.24,37.672
42926.55,1083.433,28.3,37.936
42926.59,1099.417,28.37,38.308
42926.63,1099.708,28.497,38.368
42926.67,1093.642,28.647,38.308
42926.71,1080.167,28.84,38.148
42926.75,1068.792,28.943,37.944
42926.80,1068.208,28.957,37.936
42926.84,1068.092,29.033,37.896
42926.88,1068.208,29.107,37.892
42926.92,1067.8,29.157,37.864
42926.96,1067.217,29.167,37.84
42927.00,1066.633,29.113,37.812
42927.05,1065.817,28.96,37.804
42927.09,1065.233,28.723,37.752
42927.13,1064.942,28.54,37.732
42927.17,1077.6,28.127,37.944
42927.21,1073.867,27.887,37.796
42927.25,1069.258,27.783,37.776
42927.30,1068.967,27.78,37.792
42927.34,1068.792,27.743,37.816
42927.38,1068.675,27.76,37.832
42927.42,1068.383,27.853,37.828
42927.46,1068.092,27.967,37.844
42927.50,1066.692,28,37.832
42927.55,1070.658,28.07,37.848
42927.59,1092.067,28.153,38.036
42927.63,1106.883,28.25,38.248
42927.67,1093.058,28.447,38.208
42927.71,1081.042,28.633,38.104
42927.75,1069.55,28.77,37.968
42927.80,1068.092,28.8,37.972
42927.84,1068.967,28.9,37.96
42927.88,1069.375,28.98,37.928
42927.92,1068.675,29.02,37.94
42927.96,1069.083,29.007,37.912
42928.00,1070.367,28.89,37.904
42928.05,1069.258,28.607,37.876
42928.09,1068.267,28.443,37.784
42928.13,1067.508,28.29,37.804
42928.17,1074.567,28.11,37.812
42928.21,1079.583,27.847,37.816
42928.25,1074.567,27.857,37.784
42928.30,1070.425,27.82,37.8
42928.34,1070.542,27.797,37.8
42928.38,1070.542,27.803,37.808
42928.42,1070.25,27.903,37.804
42928.46,1069.783,27.967,37.816
42928.50,1068.675,28,37.816
42928.55,1067.392,28.06,37.816
42928.59,1072.117,28.617,0.092
42928.63,1088.042,28.46,0.304
42928.67,1096.383,28.637,0.332
42928.71,1089.325,28.973,0.288
42928.75,1076.842,29.28,0.22
42928.80,1069.2,29.387,0.188
42928.84,1069.375,29.507,0.192
42928.88,1068.908,29.637,0.2
42928.92,1068.383,29.703,0.208
42928.96,1068.092,29.707,0.22
42929.00,1067.333,29.643,0.232
42929.05,1066.925,29.513,0.248
42929.09,1066.225,29.3,0.268
42929.13,1065.35,29.087,0.284
42929.17,1065.642,28.907,0.304
42929.21,1078.125,28.65,0.452
42929.25,1075.267,28.29,0.488
42929.30,1069.783,28.207,0.492
42929.34,1070.25,28.17,0.532
42929.38,1069.958,28.183,0.588
42929.42,1069.083,28.287,0.672
42929.46,1068.675,28.38,0.736
42929.50,1067.975,28.427,0.796
42929.55,1066.925,28.487,0.844
42929.59,1065.525,28.6,0.872
42929.63,1067.8,28.723,0.94
42929.67,1082.033,28.863,1.368
42929.71,1089.908,29.03,1.644
42929.75,1082.033,29.287,1.512
42929.80,1071.242,29.46,1.304
42929.84,1069.492,29.467,1.32
42929.88,1068.967,29.523,1.364
42929.92,1069.083,29.547,1.42
42929.96,1068.908,29.52,1.488
42930.00,1068.383,29.433,1.568
42930.05,1067.625,29.263,1.66
42930.09,1066.517,29.077,1.784
42930.13,1065.642,28.91,2
42930.17,1065.233,28.777,2.168
42930.21,1074.1,28.663,2.56
42930.25,1085.3,28.71,3.116
42930.30,1079.992,28.553,3.088
42930.34,1072.817,28.477,2.944
42930.38,1070.133,28.463,2.944
42930.42,1069.667,28.467,3.032
42930.46,1069.375,28.493,3.132
42930.50,1068.383,28.52,3.228
42930.55,1067.1,28.567,3.312
42930.59,1065.817,28.65,3.376
42930.63,1065.642,28.777,3.452
42930.67,1072.992,28.93,3.82
42930.71,1087.925,29.053,4.476
42930.75,1086.467,29.247,4.364
42930.80,1078.708,29.49,4.012
42930.84,1075.558,29.57,3.872
42930.88,1067.625,29.697,3.52
42930.92,1068.208,29.773,3.588
42930.96,1068.208,29.81,3.66
42931.00,1067.8,29.767,3.944
42931.05,1067.508,29.617,4.428
42931.09,1066.342,29.47,4.54
42931.13,1065.467,29.173,4.68
42931.17,1064.825,28.88,4.856
42931.21,1064.942,28.693,4.952
42931.25,1079.583,28.833,5.304
42931.30,1082.733,28.65,5.184
42931.34,1078.008,28.533,4.936
42931.38,1069.667,28.36,4.644
42931.42,1069.2,28.353,4.644
42931.46,1068.967,28.35,4.688
42931.50,1068.383,28.38,4.728
42931.55,1067.508,28.45,4.748
42931.59,1065.525,28.49,4.752
42931.63,1065.058,28.523,4.788
42931.67,1064.533,28.567,4.812
42931.71,1063.367,28.617,4.82
42931.75,1068.792,28.657,5.032
42931.80,1072.817,28.687,5.136
42931.84,1068.5,28.72,5.008
42931.88,1065.642,28.723,4.948
42931.92,1065.35,28.73,4.972
42931.96,1065.642,28.717,5.016
42932.00,1064.942,28.63,5.064
42932.05,1064.358,28.433,5.156
42932.09,1063.483,28.18,5.3
42932.13,1062.2,28.023,5.416
42932.17,1061.325,27.943,5.532
42932.21,1061.325,27.867,5.66
42932.25,1065.933,27.777,5.92
42932.30,1083.725,27.923,6.404
42932.34,1085.183,27.857,6.492
42932.38,1074.858,27.817,6.28
42932.42,1066.4,27.853,6.104
42932.46,1065.642,27.87,6.16
42932.50,1064.942,27.9,6.196
42932.55,1063.95,28.007,6.208
42932.59,1062.2,28.223,6.168
42932.63,1060.042,28.533,6.068
42932.67,1059.05,28.873,5.996
42932.71,1057.183,29.183,5.888
42932.75,1056.308,29.413,5.832
42932.80,1057.592,29.543,5.856
42932.84,1069.783,29.623,6.24
42932.88,1064.942,29.803,6.032
